Division,MatchDate,HomeTeam,AwayTeam,HomeElo,AwayElo,Form3Home,Form5Home,Form3Away,Form5Away,FTResult,GF3Home,GA3Home,GF5Home,GA5Home,GF3Away,GA3Away,GF5Away,GA5Away,h_xg,a_xg,league,xG_diff,xg_margin,xg_ratio,rolling_xg_home_5,rolling_xg_away_5
I1,2014-09-14,Cagliari,Atalanta,1558.3,1580.06,1.0,4.0,4.0,5.0,A,1.0,5.0,2.0,8.0,3.0,3.0,4.0,5.0,3.00775,0.616984,ITA-Serie A,2.390766,2.390766,4.874915921780919,3.00775,0.616984
F1,2014-09-14,Lille,Nantes,1702.26,1555.88,7.0,11.0,4.0,8.0,H,4.0,1.0,8.0,2.0,2.0,2.0,3.0,2.0,1.46293,0.987708,FRA-Ligue 1,0.47522200000000003,0.47522200000000003,1.4811346256842854,1.2633436666666666,0.805488
E0,2014-09-14,Manchester United,Queens Park Rangers,1833.37,1570.3,2.0,6.0,3.0,7.0,H,2.0,3.0,6.0,5.0,1.0,5.0,5.0,8.0,2.20911,0.563524,ENG-Premier League,1.6455859999999998,1.6455859999999998,3.9201632580630843,1.68773,0.819847
F1,2014-09-14,Guingamp,Bordeaux,1508.23,1631.77,3.0,3.0,7.0,11.0,H,1.0,5.0,1.0,8.0,8.0,3.0,10.0,4.0,1.68757,0.289488,FRA-Ligue 1,1.398082,1.398082,5.829478840301359,1.069811,0.8102140000000001
F1,2014-09-14,Evian Thonon Gaillard,Marseille,1530.86,1641.99,1.0,4.0,6.0,10.0,A,2.0,7.0,5.0,10.0,5.0,2.0,9.0,5.0,0.912171,1.12115,FRA-Ligue 1,-0.20897900000000014,0.20897900000000014,0.8136022712373266,0.862954,0.9148045
I1,2014-09-15,Verona,Palermo,1583.38,1570.98,2.0,6.0,5.0,8.0,H,3.0,7.0,10.0,10.0,3.0,2.0,6.0,4.0,2.10454,1.38681,ITA-Serie A,0.71773,0.71773,1.5175391599864727,2.10454,1.38681
F1,2014-09-19,Bordeaux,Evian Thonon Gaillard,1622.0,1521.12,4.0,10.0,1.0,1.0,H,5.0,4.0,10.0,5.0,1.0,4.0,3.0,13.0,0.539429,0.365111,FRA-Ligue 1,0.17431800000000003,0.17431800000000003,1.4774343215232588,2.1522745,0.7127446666666667
SP1,2014-09-19,Elche,Eibar,1684.74,1632.3,4.0,5.0,3.0,7.0,A,4.0,6.0,5.0,9.0,2.0,3.0,4.0,4.0,1.03354,0.903058,ESP-La Liga,0.13048199999999988,0.13048199999999988,1.1444877909416769,1.19503,0.903058
D1,2014-09-20,Augsburg,Werder Bremen,1691.51,1642.22,3.0,9.0,3.0,6.0,H,3.0,5.0,6.0,6.0,6.0,6.0,9.0,8.0,2.91201,2.02462,GER-Bundesliga,0.8873899999999999,0.8873899999999999,1.438298822347491,2.91201,2.02462
I1,2014-09-20,Cesena,Empoli,1461.68,1492.63,4.0,7.0,3.0,7.0,D,1.0,3.0,4.0,7.0,2.0,3.0,7.0,6.0,2.03766,2.57707,ITA-Serie A,-0.5394100000000002,0.5394100000000002,0.7906883434721045,1.565915,1.63316
F1,2014-09-20,Lorient,Reims,1583.61,1520.3,3.0,7.0,3.0,4.0,A,4.0,3.0,6.0,4.0,4.0,6.0,7.0,11.0,0.236254,0.826222,FRA-Ligue 1,-0.589968,0.589968,0.2859445936508666,1.1065213333333335,1.056036
F1,2014-09-20,Marseille,Rennes,1651.73,1597.07,9.0,10.0,5.0,8.0,H,8.0,1.0,11.0,6.0,2.0,1.0,8.0,5.0,1.4979,1.37752,FRA-Ligue 1,0.12037999999999993,0.12037999999999993,1.0873881414512012,2.42892,0.9757086666666667
F1,2014-09-20,Nantes,Nice,1550.96,1534.17,3.0,7.0,3.0,7.0,H,1.0,3.0,3.0,4.0,2.0,7.0,5.0,9.0,1.9684,0.0802175,FRA-Ligue 1,1.8881824999999999,1.8881824999999999,24.537980640375974,1.712995,0.3689888333333333
F1,2014-09-20,Toulouse,Caen,1560.65,1531.15,3.0,6.0,3.0,6.0,D,1.0,3.0,5.0,7.0,2.0,2.0,5.0,3.0,3.64275,0.664786,FRA-Ligue 1,2.977964,2.977964,5.479574660756001,1.9779136666666666,1.2353753333333335
E0,2014-09-20,Aston Villa,Arsenal,1646.67,1864.13,7.0,10.0,3.0,9.0,A,3.0,1.0,4.0,4.0,5.0,5.0,9.0,6.0,0.649013,1.36224,ENG-Premier League,-0.7132269999999999,0.7132269999999999,0.47643038199555,0.5782689999999999,1.6974266666666669
E0,2014-09-20,Swansea,Southampton,1695.2,1731.34,6.0,12.0,7.0,8.0,A,6.0,4.0,11.0,6.0,7.0,1.0,9.0,4.0,0.520262,0.750244,ENG-Premier League,-0.22998200000000002,0.22998200000000002,0.6934561376616971,1.1536289999999998,1.292618
E0,2014-09-20,Burnley,Sunderland,1608.4,1643.88,2.0,3.0,2.0,3.0,D,0.0,1.0,3.0,6.0,3.0,4.0,6.0,9.0,0.710673,0.643512,ENG-Premier League,0.06716100000000003,0.06716100000000003,1.1043646359902597,0.5318533333333333,0.8665853333333334
E0,2014-09-20,West Ham,Liverpool,1655.79,1889.53,4.0,4.0,3.0,9.0,H,6.0,6.0,6.0,9.0,4.0,4.0,8.0,6.0,1.26032,0.37835,ENG-Premier League,0.8819700000000001,0.8819700000000001,3.33108674220499,1.2495476666666667,1.5607600000000001
F1,2014-09-21,Monaco,Guingamp,1667.44,1518.0,4.0,4.0,3.0,6.0,H,3.0,3.0,5.0,9.0,2.0,6.0,3.0,8.0,1.44179,0.0833917,FRA-Ligue 1,1.3583983,1.3583983,17.289163200136223,1.7587233333333332,0.5649832333333333
F1,2014-09-21,Lille,Montpellier,1707.18,1580.66,7.0,11.0,6.0,9.0,D,5.0,1.0,6.0,1.0,3.0,1.0,5.0,2.0,0.816887,0.349895,FRA-Ligue 1,0.466992,0.466992,2.3346565836705766,1.1517295,0.6788620000000001
SP1,2014-09-21,Levante,Barcelona,1720.62,2030.61,1.0,4.0,9.0,11.0,A,0.0,5.0,2.0,6.0,6.0,0.0,7.0,1.0,0.44198,3.8229,ESP-La Liga,-3.38092,3.38092,0.11561377079866833,0.3937075,3.474175
SP1,2014-09-21,Cordoba,Sevilla,1605.98,1849.36,2.0,4.0,7.0,10.0,A,2.0,4.0,3.0,5.0,5.0,2.0,8.0,4.0,0.901931,2.64146,ESP-La Liga,-1.7395289999999999,1.7395289999999999,0.3414515679012486,0.901931,2.64146
E0,2014-09-21,Tottenham,West Bromwich Albion,1794.59,1618.42,4.0,10.0,1.0,2.0,A,6.0,5.0,10.0,5.0,0.0,5.0,3.0,9.0,0.438596,1.08401,ENG-Premier League,-0.6454139999999999,0.6454139999999999,0.4046047503207994,1.1044853333333333,0.8154886666666666
E0,2014-09-21,Leicester,Manchester United,1653.65,1837.33,4.0,8.0,5.0,6.0,H,2.0,3.0,5.0,5.0,5.0,1.0,7.0,4.0,2.5422,1.71191,ENG-Premier League,0.8302899999999998,0.8302899999999998,1.4850071060937162,1.5434143333333334,1.0402493333333334
E0,2014-09-21,Everton,Crystal Palace,1816.62,1610.81,4.0,8.0,2.0,3.0,A,7.0,8.0,11.0,10.0,4.0,6.0,7.0,10.0,2.56122,1.62886,ENG-Premier League,0.9323600000000001,0.9323600000000001,1.572399363727169,1.7815366666666668,1.1491903333333333
I1,2014-09-21,Torino,Verona,1626.01,1583.38,2.0,6.0,4.0,6.0,A,2.0,4.0,4.0,5.0,3.0,6.0,8.0,11.0,2.62344,1.22043,ITA-Serie A,1.40301,1.40301,2.149601247428163,1.861585,0.9737834999999999
I1,2014-09-21,Udinese,Napoli,1608.96,1762.69,4.0,8.0,6.0,12.0,H,5.0,5.0,12.0,10.0,7.0,3.0,15.0,5.0,0.693168,0.436016,ITA-Serie A,0.257152,0.257152,1.5897728758282361,1.189854,1.113118
I1,2014-09-21,Atalanta,Fiorentina,1589.12,1697.5,4.0,7.0,2.0,5.0,A,3.0,3.0,5.0,5.0,2.0,4.0,6.0,8.0,1.1469,1.02956,ITA-Serie A,0.11734,0.11734,1.1139699347586012,1.0139465,0.703588
I1,2014-09-21,Chievo,Parma,1555.71,1640.75,6.0,9.0,3.0,7.0,A,3.0,2.0,4.0,3.0,6.0,6.0,9.0,7.0,1.34921,0.934229,ITA-Serie A,0.41498100000000004,0.41498100000000004,1.4441946843924944,0.9257185,0.6863900000000001
I1,2014-09-21,Palermo,Inter,1570.98,1685.01,2.0,5.0,4.0,7.0,D,2.0,3.0,5.0,6.0,8.0,2.0,12.0,4.0,0.584764,0.477134,ITA-Serie A,0.10762999999999995,0.10762999999999995,1.225573475012313,0.7538535,0.8954369999999999
I1,2014-09-21,Roma,Cagliari,1768.35,1549.23,6.0,6.0,1.0,1.0,H,3.0,1.0,4.0,6.0,2.0,6.0,2.0,10.0,1.52229,0.493968,ITA-Serie A,1.028322,1.028322,3.0817520937548712,1.8812149999999999,0.6732145
I1,2014-09-21,Sassuolo,Sampdoria,1516.15,1572.7,1.0,7.0,5.0,5.0,D,2.0,10.0,10.0,15.0,6.0,4.0,8.0,11.0,0.656603,0.654804,ITA-Serie A,0.001798999999999995,0.001798999999999995,1.0027458556364108,0.8684415,0.729134
I1,2014-09-21,Genoa,Lazio,1564.38,1640.89,4.0,5.0,6.0,7.0,H,2.0,2.0,4.0,6.0,5.0,3.0,9.0,10.0,1.18602,1.97129,ITA-Serie A,-0.7852699999999999,0.7852699999999999,0.6016463322766654,0.8532825,1.97129
SP1,2014-09-22,Getafe,Valencia,1704.7,1816.8,3.0,9.0,7.0,10.0,A,2.0,5.0,5.0,6.0,7.0,2.0,9.0,5.0,0.23474,1.54259,ESP-La Liga,-1.30785,1.30785,0.15217254606049174,0.7762399999999999,1.64581
D1,2014-09-23,Bayern Munich,Paderborn,2029.84,1575.76,5.0,11.0,7.0,11.0,H,3.0,1.0,6.0,2.0,5.0,0.0,9.0,3.0,3.48286,0.402844,GER-Bundesliga,3.080016,3.080016,8.645657759187777,3.02649,0.402844
D1,2014-09-23,Hoffenheim,Freiburg,1693.07,1647.14,5.0,11.0,2.0,2.0,D,4.0,2.0,9.0,3.0,3.0,5.0,5.0,9.0,1.81502,2.44871,GER-Bundesliga,-0.6336900000000001,0.6336900000000001,0.7412144593624972,1.5007333333333335,2.44871
D1,2014-09-23,Werder Bremen,Schalke 04,1642.22,1781.63,2.0,3.0,2.0,5.0,A,6.0,8.0,9.0,12.0,4.0,7.0,9.0,10.0,0.992105,1.36741,GER-Bundesliga,-0.375305,0.375305,0.7255353364862503,1.7531975,1.36741
F1,2014-09-23,Reims,Marseille,1520.3,1651.73,6.0,6.0,9.0,12.0,A,5.0,4.0,6.0,9.0,10.0,1.0,11.0,3.0,0.383029,3.62665,FRA-Ligue 1,-3.243621,3.243621,0.10561507021215992,0.8501376666666668,1.818753
F1,2014-09-23,Rennes,Toulouse,1597.07,1560.65,4.0,8.0,4.0,7.0,A,2.0,4.0,8.0,6.0,4.0,5.0,6.0,7.0,0.642791,0.479571,FRA-Ligue 1,0.16321999999999998,0.16321999999999998,1.3403430558915033,1.2313355,1.1956503333333333
SP1,2014-09-23,Real Madrid,Elche,2040.99,1684.74,3.0,9.0,4.0,4.0,H,11.0,8.0,16.0,9.0,4.0,5.0,5.0,11.0,3.93785,1.07447,ESP-La Liga,2.8633800000000003,2.8633800000000003,3.6649197605147092,2.2752475,0.591255
SP1,2014-09-24,Malaga,Barcelona,1746.39,2030.61,2.0,8.0,9.0,13.0,D,2.0,5.0,4.0,5.0,8.0,0.0,12.0,1.0,0.278657,0.646364,ESP-La Liga,-0.36770700000000006,0.36770700000000006,0.4311139990562607,0.549191,2.5315713333333334
I1,2014-09-24,Cagliari,Torino,1549.23,1626.01,1.0,1.0,1.0,3.0,A,2.0,5.0,2.0,9.0,0.0,3.0,3.0,6.0,0.775745,1.296,ITA-Serie A,-0.520255,0.520255,0.5985682109813187,1.8917475000000001,0.8427565
I1,2014-09-24,Fiorentina,Sassuolo,1697.5,1516.15,4.0,8.0,2.0,5.0,D,1.0,2.0,4.0,4.0,1.0,8.0,6.0,12.0,1.0464,0.159402,ITA-Serie A,0.886998,0.886998,6.564493767369498,1.5728149999999999,0.32141149999999996
I1,2014-09-24,Inter,Atalanta,1685.01,1589.12,5.0,8.0,4.0,7.0,H,8.0,1.0,13.0,4.0,2.0,2.0,5.0,5.0,1.81087,0.421513,ITA-Serie A,1.389357,1.389357,4.296108788794678,2.88829,0.5192485
I1,2014-09-24,Juventus,Cesena,1897.85,1461.68,9.0,15.0,4.0,5.0,H,4.0,0.0,8.0,0.0,3.0,5.0,4.0,8.0,2.23177,0.0127481,ITA-Serie A,2.2190219,2.2190219,175.0531410060318,1.6700249999999999,0.08369955000000001
I1,2014-09-24,Parma,Roma,1640.75,1768.35,3.0,7.0,9.0,9.0,A,7.0,8.0,10.0,9.0,5.0,0.0,5.0,2.0,0.334683,0.82541,ITA-Serie A,-0.49072699999999997,0.49072699999999997,0.4054743636806391,0.334683,1.09931
I1,2014-09-24,Sampdoria,Chievo,1572.7,1555.71,5.0,6.0,3.0,9.0,H,3.0,1.0,8.0,9.0,3.0,4.0,6.0,5.0,1.78275,0.270687,ITA-Serie A,1.512063,1.512063,6.5859956850691574,1.1019725,0.46911
I1,2014-09-24,Verona,Genoa,1583.38,1564.38,7.0,8.0,4.0,7.0,D,3.0,1.0,6.0,8.0,2.0,2.0,5.0,6.0,1.82598,1.6167,ITA-Serie A,0.2092799999999999,0.2092799999999999,1.1294481787294002,1.96526,0.9233925000000001
I1,2014-09-24,Napoli,Palermo,1762.69,1570.98,3.0,9.0,2.0,6.0,D,2.0,3.0,12.0,6.0,3.0,4.0,5.0,5.0,1.53135,1.11014,ITA-Serie A,0.4212100000000001,0.4212100000000001,1.3794193710528664,1.8684249999999998,1.248475
F1,2014-09-24,Evian Thonon Gaillard,Lens,1521.12,1497.15,0.0,1.0,4.0,7.0,H,2.0,6.0,4.0,12.0,5.0,4.0,6.0,5.0,0.96835,0.860457,FRA-Ligue 1,0.10789300000000002,0.10789300000000002,1.125389037001225,0.898086,0.9531550000000001
F1,2014-09-24,Guingamp,Metz,1518.0,1512.13,3.0,6.0,6.0,7.0,A,2.0,6.0,3.0,7.0,5.0,3.0,6.0,6.0,0.74288,0.329026,FRA-Ligue 1,0.413854,0.413854,2.2578086296869255,0.9608340000000001,0.603599275
F1,2014-09-24,Lyon,Lorient,1657.74,1583.61,4.0,4.0,3.0,4.0,H,4.0,4.0,5.0,7.0,4.0,2.0,4.0,4.0,2.15635,0.450279,FRA-Ligue 1,1.7060710000000001,1.7060710000000001,4.788909123212225,1.72933775,0.6973165
F1,2014-09-24,Montpellier,Monaco,1580.66,1667.44,4.0,10.0,4.0,7.0,A,1.0,1.0,5.0,1.0,3.0,3.0,5.0,7.0,0.381379,0.821933,FRA-Ligue 1,-0.440554,0.440554,0.4640019758277429,1.11982975,0.788152
F1,2014-09-24,Nice,Lille,1534.17,1707.18,3.0,4.0,5.0,11.0,H,2.0,6.0,3.0,9.0,3.0,1.0,6.0,1.0,0.86697,0.220894,FRA-Ligue 1,0.646076,0.646076,3.924805903257204,1.174924,0.45875266666666664
SP1,2014-09-24,Eibar,Villarreal,1632.3,1787.61,3.0,7.0,4.0,10.0,D,3.0,3.0,5.0,4.0,4.0,3.0,8.0,4.0,0.793018,0.662859,ESP-La Liga,0.13015900000000002,0.13015900000000002,1.1963582053525632,0.793018,1.4372776666666667
SP1,2014-09-24,Granada,Levante,1677.48,1720.62,5.0,11.0,1.0,1.0,A,2.0,1.0,5.0,2.0,0.0,8.0,0.0,11.0,0.636719,0.415162,ESP-La Liga,0.22155700000000006,0.22155700000000006,1.5336602731939024,0.5289585,0.3867135
I1,2014-09-25,Lazio,Udinese,1640.89,1608.96,3.0,6.0,6.0,8.0,A,4.0,4.0,6.0,8.0,3.0,2.0,8.0,7.0,0.940274,1.062,ITA-Serie A,-0.121726,0.121726,0.885379580621864,1.246492,0.6317625
SP1,2014-09-25,Valencia,Cordoba,1816.8,1605.98,9.0,13.0,2.0,3.0,H,9.0,1.0,12.0,3.0,3.0,5.0,3.0,7.0,1.26428,0.116667,ESP-La Liga,1.147613,1.147613,10.836561867864367,1.6164550000000002,0.4195776666666667
E0,2014-09-27,Arsenal,Tottenham,1864.13,1794.59,5.0,9.0,1.0,7.0,D,6.0,3.0,10.0,6.0,2.0,6.0,7.0,6.0,1.2647,0.673535,ENG-Premier League,0.5911649999999999,0.5911649999999999,1.8777021569745342,1.409405,1.2425116666666665
E0,2014-09-27,Chelsea,Aston Villa,1937.29,1646.67,7.0,13.0,6.0,10.0,H,11.0,6.0,16.0,7.0,3.0,4.0,4.0,4.0,3.14218,0.228896,ENG-Premier League,2.913284,2.913284,13.72748441438726,2.91246,0.465286
E0,2014-09-27,Crystal Palace,Leicester,1610.81,1653.65,5.0,5.0,7.0,8.0,H,6.0,5.0,8.0,10.0,7.0,4.0,9.0,8.0,2.1144,0.453547,ENG-Premier League,1.660853,1.660853,4.661910095513595,1.170739,0.5022205
E0,2014-09-27,Liverpool,Everton,1889.53,1816.62,3.0,6.0,3.0,5.0,D,4.0,4.0,7.0,8.0,7.0,9.0,11.0,13.0,1.5286,0.475885,ENG-Premier League,1.052715,1.052715,3.212113825580076,1.1962056666666667,0.6322166666666666
E0,2014-09-27,Manchester United,West Ham,1837.33,1655.79,4.0,5.0,4.0,7.0,H,7.0,5.0,9.0,8.0,6.0,6.0,9.0,8.0,0.520246,1.27452,ENG-Premier League,-0.7542740000000001,0.7542740000000001,0.4081894295974723,1.2985686666666665,1.307045
E0,2014-09-27,Southampton,Queens Park Rangers,1731.34,1566.33,9.0,10.0,4.0,4.0,H,8.0,1.0,9.0,3.0,3.0,6.0,3.0,11.0,2.34463,0.456323,ENG-Premier League,1.888307,1.888307,5.13808171386997,1.7092910000000001,0.6986723333333335
E0,2014-09-27,Sunderland,Swansea,1643.88,1695.2,2.0,4.0,3.0,9.0,D,2.0,3.0,5.0,6.0,5.0,5.0,8.0,6.0,1.39649,0.156398,ENG-Premier League,1.240092,1.240092,8.929021285302335,0.8006483333333333,0.4853346666666667
SP1,2014-09-27,Villarreal,Real Madrid,1787.61,2040.99,5.0,8.0,6.0,9.0,A,5.0,3.0,7.0,4.0,14.0,5.0,18.0,9.0,0.951263,0.976346,ESP-La Liga,-0.025083000000000077,0.025083000000000077,0.9743083145643915,1.0298115,0.976346
SP1,2014-09-27,Barcelona,Granada,2030.61,1677.48,7.0,13.0,4.0,8.0,H,7.0,0.0,11.0,0.0,1.0,1.0,4.0,3.0,4.92758,0.445275,ESP-La Liga,4.482305,4.482305,11.06634985941304,3.23441,0.6040065
F1,2014-09-27,Lorient,Evian Thonon Gaillard,1583.61,1521.12,0.0,3.0,3.0,4.0,A,0.0,6.0,4.0,8.0,4.0,6.0,4.0,7.0,0.791519,0.834365,FRA-Ligue 1,-0.04284600000000005,0.04284600000000005,0.9486472363447215,1.02777075,0.7431497499999999
F1,2014-09-27,Metz,Reims,1512.13,1520.3,6.0,9.0,6.0,6.0,H,4.0,2.0,6.0,5.0,3.0,5.0,5.0,11.0,1.57463,0.119753,FRA-Ligue 1,1.454877,1.454877,13.1488718539673,1.4334466666666668,0.7439416666666666
F1,2014-09-27,Monaco,Nice,1667.44,1534.17,6.0,10.0,6.0,6.0,A,3.0,2.0,5.0,3.0,3.0,2.0,4.0,9.0,0.582276,0.392234,FRA-Ligue 1,0.190042,0.190042,1.484508011778653,1.4646115,0.37480012500000004
F1,2014-09-27,Montpellier,Guingamp,1580.66,1518.0,4.0,7.0,3.0,3.0,H,1.0,1.0,3.0,2.0,2.0,3.0,2.0,8.0,0.958,0.440641,FRA-Ligue 1,0.5173589999999999,0.5173589999999999,2.1741005169729624,1.0874638,0.533897675
I1,2014-09-27,Atalanta,Juventus,1589.12,1897.85,3.0,4.0,9.0,15.0,A,2.0,4.0,3.0,6.0,6.0,0.0,10.0,0.0,1.01149,2.69489,ITA-Serie A,-1.6834,1.6834,0.37533614532090537,1.0131276666666666,2.534415
I1,2014-09-27,Roma,Verona,1768.35,1583.38,9.0,12.0,7.0,8.0,H,5.0,1.0,7.0,2.0,5.0,3.0,6.0,8.0,2.69285,0.353371,ITA-Serie A,2.339479,2.339479,7.6204396500005664,2.15176,0.7669793333333333
D1,2014-09-27,Wolfsburg,Werder Bremen,1754.33,1642.22,4.0,5.0,1.0,3.0,H,5.0,3.0,8.0,7.0,5.0,10.0,8.0,13.0,1.24302,0.32535,GER-Bundesliga,0.91767,0.91767,3.82055072829037,1.24302,1.174985
F1,2014-09-28,Bordeaux,Rennes,1622.0,1597.07,4.0,8.0,1.0,5.0,H,4.0,4.0,8.0,6.0,1.0,7.0,2.0,7.0,1.73816,2.28274,FRA-Ligue 1,-0.5445800000000001,0.5445800000000001,0.7614354847965669,2.0142363333333333,1.3024665
I1,2014-09-28,Inter,Cagliari,1685.01,1549.23,7.0,8.0,0.0,1.0,A,10.0,1.0,11.0,3.0,2.0,6.0,3.0,10.0,1.30307,3.32315,ITA-Serie A,-2.02008,2.02008,0.3921188053145945,2.3598833333333333,1.5565263333333335
I1,2014-09-28,Genoa,Sampdoria,1564.38,1572.7,5.0,8.0,7.0,9.0,A,3.0,2.0,5.0,4.0,4.0,1.0,8.0,5.0,0.203654,0.252545,ITA-Serie A,-0.04889100000000002,0.04889100000000002,0.806403585881384,0.6367396666666667,0.570271
I1,2014-09-28,Chievo,Empoli,1555.71,1492.63,3.0,6.0,2.0,5.0,D,4.0,5.0,6.0,7.0,4.0,5.0,6.0,7.0,0.837322,1.67402,ITA-Serie A,-0.836698,0.836698,0.5001860789082097,0.8962530000000001,1.64678
I1,2014-09-28,Sassuolo,Napoli,1516.15,1762.69,2.0,3.0,1.0,7.0,A,0.0,7.0,2.0,10.0,3.0,5.0,10.0,7.0,0.759409,1.39971,ITA-Serie A,-0.640301,0.640301,0.5425469972015652,0.8320973333333334,1.2086486666666667
I1,2014-09-28,Torino,Fiorentina,1626.01,1697.5,3.0,5.0,5.0,6.0,D,2.0,4.0,4.0,6.0,1.0,0.0,3.0,4.0,1.04433,1.37293,ITA-Serie A,-0.3286,0.3286,0.7606573090708856,1.5891666666666666,0.926702
E0,2014-09-28,West Bromwich Albion,Burnley,1618.42,1608.4,3.0,5.0,3.0,3.0,H,1.0,5.0,3.0,7.0,0.0,0.0,1.0,4.0,1.81127,0.473814,ENG-Premier League,1.337456,1.337456,3.822736722138387,1.3655863333333336,0.8554816666666668
SP1,2014-09-28,Getafe,Malaga,1704.7,1746.39,0.0,3.0,3.0,6.0,H,0.0,7.0,2.0,10.0,2.0,2.0,3.0,5.0,0.704397,0.619457,ESP-La Liga,0.08494000000000002,0.08494000000000002,1.137118254990653,0.7522923333333335,0.8757085
F1,2014-09-28,Nantes,Lyon,1550.96,1657.74,4.0,7.0,7.0,7.0,D,2.0,3.0,3.0,4.0,7.0,2.0,8.0,5.0,1.90868,0.693743,FRA-Ligue 1,1.214937,1.214937,2.7512742452547334,1.752132,1.3776309999999998
F1,2014-09-28,Lens,Caen,1497.15,1531.15,1.0,7.0,1.0,4.0,D,2.0,4.0,7.0,6.0,3.0,6.0,5.0,7.0,0.518773,0.375391,FRA-Ligue 1,0.14338200000000006,0.14338200000000006,1.38195006819538,1.3683763333333332,1.02037925
I1,2014-09-29,Udinese,Parma,1608.96,1640.75,6.0,10.0,3.0,6.0,H,2.0,2.0,7.0,5.0,8.0,9.0,10.0,10.0,1.05537,1.86017,ITA-Serie A,-0.8048000000000002,0.8048000000000002,0.5673510661116639,1.1450259999999999,1.07765
I1,2014-09-29,Palermo,Lazio,1570.98,1640.89,2.0,4.0,3.0,6.0,A,5.0,6.0,6.0,7.0,3.0,2.0,5.0,5.0,1.5751,2.43959,ITA-Serie A,-0.86449,0.86449,0.6456410111367028,1.0276023333333333,2.20544
SP1,2014-10-03,Getafe,Cordoba,1680.77,1586.78,3.0,6.0,1.0,3.0,D,1.0,5.0,2.0,7.0,1.0,6.0,3.0,8.0,1.4608,0.377042,ESP-La Liga,1.083758,1.083758,3.8743591579740246,0.92941925,0.40894375
F1,2014-10-03,Reims,Bordeaux,1507.2,1635.31,3.0,6.0,7.0,8.0,H,1.0,8.0,5.0,12.0,5.0,3.0,7.0,6.0,0.457543,0.617068,FRA-Ligue 1,-0.15952499999999997,0.15952499999999997,0.7414778574195107,0.751989,0.7619275
E0,2014-10-04,Leicester,Burnley,1653.37,1590.32,6.0,7.0,2.0,3.0,D,6.0,5.0,7.0,8.0,0.0,4.0,0.0,5.0,1.57773,0.957718,ENG-Premier League,0.6200120000000001,0.6200120000000001,1.6473830006505041,1.55199325,0.88104075
E0,2014-10-04,Liverpool,West Bromwich Albion,1864.75,1639.05,1.0,4.0,6.0,7.0,H,2.0,5.0,6.0,8.0,5.0,2.0,5.0,5.0,1.56163,1.4384,ENG-Premier League,0.12323000000000017,0.12323000000000017,1.0856708247561009,1.28756175,0.9712164999999999
E0,2014-10-04,Swansea,Newcastle United,1681.79,1619.27,1.0,7.0,1.0,3.0,D,2.0,5.0,6.0,5.0,2.0,7.0,5.0,10.0,1.55242,1.18603,ENG-Premier League,0.36639,0.36639,1.3089202558786408,1.2533267499999998,1.0118616666666667
D1,2014-10-04,Werder Bremen,Freiburg,1619.04,1647.82,0.0,2.0,3.0,4.0,D,3.0,9.0,7.0,13.0,5.0,5.0,6.0,8.0,1.21503,1.03746,GER-Bundesliga,0.17757,0.17757,1.1711572772374095,1.5738083333333333,1.7430850000000002
D1,2014-10-04,Hoffenheim,Schalke 04,1699.36,1789.84,5.0,7.0,7.0,8.0,H,5.0,3.0,7.0,5.0,7.0,3.0,9.0,8.0,3.2287,0.847395,GER-Bundesliga,2.381305,2.381305,3.810143073604312,1.932725,1.1074025
SP1,2014-10-04,Malaga,Granada,1733.47,1668.43,2.0,3.0,3.0,5.0,H,2.0,3.0,2.0,6.0,1.0,7.0,2.0,8.0,2.2003,0.851565,ESP-La Liga,1.348735,1.348735,2.583827912340323,1.0995606666666666,0.6865260000000001
SP1,2014-10-04,Eibar,Levante,1636.79,1697.66,5.0,5.0,3.0,4.0,D,3.0,1.0,4.0,4.0,1.0,7.0,1.0,10.0,1.03989,1.03547,ESP-La Liga,0.0044200000000000905,0.0044200000000000905,1.0042676231396148,0.916454,0.6029656666666666
SP1,2014-10-04,Almeria,Elche,1679.81,1648.03,6.0,7.0,0.0,4.0,D,3.0,2.0,4.0,4.0,1.0,8.0,5.0,11.0,2.34067,0.511144,ESP-La Liga,1.8295259999999998,1.8295259999999998,4.579268113744631,1.688475,0.5645513333333333
F1,2014-10-04,Rennes,Lens,1565.59,1486.04,0.0,4.0,1.0,5.0,H,1.0,8.0,3.0,9.0,1.0,3.0,6.0,6.0,2.26447,0.191323,FRA-Ligue 1,2.073147,2.073147,11.835786414668313,1.5757136666666665,0.762697
I1,2014-10-04,Verona,Cagliari,1606.98,1574.51,4.0,8.0,3.0,4.0,H,3.0,4.0,5.0,5.0,5.0,5.0,7.0,8.0,0.962968,2.01475,ITA-Serie A,-1.0517819999999998,1.0517819999999998,0.4779588147617249,1.6311626666666665,1.67108225
F1,2014-10-04,Caen,Marseille,1531.25,1682.45,2.0,2.0,9.0,15.0,A,3.0,5.0,3.0,7.0,10.0,1.0,17.0,2.0,0.496129,2.73148,FRA-Ligue 1,-2.235351,2.235351,0.18163369981339791,0.39643566666666663,2.04693475
F1,2014-10-04,Evian Thonon Gaillard,Metz,1538.76,1542.8,6.0,6.0,9.0,12.0,H,5.0,3.0,6.0,7.0,7.0,1.0,9.0,3.0,1.25083,0.334334,FRA-Ligue 1,0.9164960000000001,0.9164960000000001,3.741247551108918,0.986272,0.5497462200000001
